Date,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2020-09-08,329.442083979091,337.092233051918,327.41985964198625,331.3307800292969,1541000,-294826.37509479903,1541000,-0.1913214633970143,0.0,0.0,0.0,0.0,331.94762424106705,50.0,1000.0,331.3307800292969,331.3307800292969,331.3307800292969,0.0,0.0,0.0,0.0,331.94762424106705,341.6199976509988,322.2752508311353,5.827650330105989,0.46811308943383095,0.0,0.0,327.41985964198625,337.092233051918,332.25604634695213,2.9192498834779297,0.40433926830149286,0.0,0.0,0.0,0.0,0.0,331.3307800292969,331.3307800292969,331.3307800292969,331.3307800292969,0.0,0.0,0.0,-49.85938017820264,1.0,336.3422108091996,-503.7529081216908,-503.7529081216908,0.0,332.25604634695213,332.25604634695213,332.25604634695213,332.25604634695213,0.0,0.0,0.0,0.0,0.0,663.9508727894297,658.2311335429397,0.0,0.0,0.0,338.6565274422759,337.092233051918,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,40.43392683014928,40.43392683014928,-59.56607316985072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.3307800292969,0.0,0.0,0.0
2020-09-09,341.46101925093535,344.8663837661297,337.20671519498603,342.79644775390625,847300,94527.75770038977,2388300,0.03957951584825599,9714860.263061523,7937.654182852353,7937.654182852353,29320.729761969335,335.3802333316712,100.0,1034.604897630083,337.06361389160156,348.52928161621094,325.5979461669922,6.803266358080817,0.75,0.0,0.0,336.78540323970384,345.4514242302415,328.11938224916616,5.1463162638136755,0.8468168679008393,0.0,0.0,327.41985964198625,344.8663837661297,336.143121704058,5.176033070645876,0.8813553921976393,0.0,0.0,0.9146401603676395,0.18292803207352792,0.7317121282941116,337.06361389160156,337.06361389160156,333.094728910006,332.18008874963834,0.049313396390166304,0.0003235890003382561,0.04898980738982805,0.00675876906837559,1.9664264700408678,330.60937694689494,-495.1666182148532,-499.459763168272,4.293144953418789,336.143121704058,336.143121704058,336.143121704058,336.143121704058,0.0,0.0,0.0,0.0,66.66666666666667,663.9508727894297,658.2311335429397,4.0,0.0,4.0,338.6565274422759,337.092233051918,0.0,0.0,100.0,0.0,0.0,0.0,100.0,49.40399437702742,88.13553921976393,64.28473302495661,-11.86446078023608,0.0,0.0,0.2753446673491008,0.05506893346982016,0.22027573387928062,-3.7149128209208273,-0.7429825641841655,-2.9719302567366617,335.98095108478975,3.460489763008301,3.4019612415318257,3.460489763008301
2020-09-10,347.47038265770294,349.89324967303844,338.6565274422759,340.5356750488281,678600,-357103.9966460357,1709700,-0.1164380960077067,8107857.317243304,5362.262997110068,6649.95858998121,24845.30311236946,337.072529441964,100.0,1027.781587387436,338.22096761067706,348.13846554593755,328.3034696754166,5.864508049469259,0.6166981557879329,0.0,0.0,338.8664301780406,348.3893515819866,329.34350877409463,5.62045723971102,0.5876435287020131,0.0,0.0,327.41985964198625,349.89324967303844,338.65655465751234,6.644588060229635,0.5836153508090831,0.0,0.0,1.440468786343331,0.43443618292748853,1.0060326034158424,338.22096761067706,338.22096761067706,334.2394898544402,332.79902106809686,0.08255056739412238,0.017325746308369253,0.06522482108575313,0.01640798204510372,2.972368105386111,329.45202322781944,-493.4332042008729,-497.45091017913893,4.017705978266008,338.65655465751234,338.65655465751234,338.65655465751234,338.65655465751234,0.0,0.0,0.0,0.0,60.155667243560856,663.9508727894297,658.2311335429397,8.0,0.0,8.0,338.6565274422759,337.092233051918,0.0,1.0,82.48476481192976,0.0,0.0,0.0,99.56278545930705,38.742725505882106,58.36153508090831,62.310333710273845,-41.63846491909169,0.0,0.0,0.4328344421567828,0.13062203520721272,0.3022124069495701,-7.801162350048524,-2.1546185213570377,-5.646543828691486,337.8256782037289,-0.6595087900972407,-0.6616931586838071,2.778158738743608
2020-09-11,347.2129694988187,350.21769129744916,341.09858376799644,342.6629638671875,678700,-802942.4430583044,2388400,-0.21436951170928673,7155847.832068619,1858.552548051988,5052.823242671469,29085.06718646687,338.44732762888515,100.0,1027.781587387436,339.3314666748047,348.7424215694507,329.9205117801587,5.546762277525483,0.6770010179454868,0.0,0.0,340.3147592112499,349.73672714657255,330.8927912759272,5.537207940766387,0.6246132799462347,0.0,0.0,327.41985964198625,350.21769129744916,338.8187754697177,6.718454931063324,0.6686207905894695,0.0,0.0,2.0057254356652834,0.7486940334750476,1.2570314021902358,339.3314666748047,339.3314666748047,335.53540893332445,333.52968349765916,0.11127139279510563,0.04034881993215749,0.07092257286294815,0.028797136399007033,3.9680541758600816,328.3415241636918,-491.76996623952755,-496.0306741942361,4.2607079547085505,338.8187754697177,338.8187754697177,338.8187754697177,338.8187754697177,0.0,0.0,0.0,0.0,69.23894682567072,663.9508727894297,658.2311335429397,12.0,0.0,12.0,338.6565274422759,337.092233051918,1.0,0.0,85.12492034817774,0.0,0.0,0.0,99.20902673295882,35.062895413754035,66.86207905894696,71.11971778653974,-33.13792094105304,0.0,0.0,0.6013633972939504,0.22477030762456027,0.3765930896693901,-11.227691850129412,-3.969233187111513,-7.258458663017899,339.8239151253234,0.6246889751138074,0.6227458815312836,3.420202565209496
2020-09-14,352.7168432305494,352.91717935680447,348.5102212316049,350.97125244140625,575700,-735652.1412530274,2964100,-0.17023861829843503,6816881.2463699225,3870.011010798855,4757.120184703316,43043.627744623955,340.0929377463203,100.0,1052.7014267622951,341.659423828125,354.21183434349507,329.10701331275493,7.347908261816118,0.8709179444808302,0.0,0.0,342.41171757098766,350.8306835442857,333.99275159768956,4.91745202706311,1.0083483469090135,1.0,0.0,327.41985964198625,352.91717935680447,340.16851949939536,7.462788360740456,0.9236811187543251,0.0,0.0,3.0885025208476122,1.2166557309495607,1.8718467898980515,341.659423828125,341.659423828125,337.91015408841395,334.82165156756633,0.1390081651988808,0.043709477911389245,0.09529868728749155,0.04732117962146347,4.876736630399053,326.0135670103715,-488.2832935939907,-494.4811980741871,6.197904480196371,340.16851949939536,340.16851949939536,340.16851949939536,340.16851949939536,0.0,0.0,0.0,0.0,124.2351704429363,663.9508727894297,658.2311335429397,16.0,0.0,16.0,338.6565274422759,337.092233051918,0.0,0.0,90.89647593429632,0.0,0.0,0.0,98.92661854026606,43.72928568125558,92.3681118754325,72.53057533842926,-7.631888124567493,0.0,0.0,0.9224321385393915,0.36430267380752657,0.558129464731865,-14.770619718162536,-6.1295104933217175,-8.641109224840818,344.2471873004975,2.424624033030587,2.3956966781827127,5.927753651614487
2020-09-15,357.2763312159208,357.4766673053905,352.0776941136336,353.1746520996094,717100,-1161352.816305737,3681200,-0.2305003207974232,6068763.6247310005,3059.3532042216852,4417.56678860699,47545.58590759696,342.1068732960022,100.0,1052.7014267622951,343.57862854003906,357.8953824544793,329.2618746255988,8.333902475410717,0.83513265705753,0.0,0.0,344.3835987268582,352.2992325698994,336.46796488381705,4.596986541928394,1.0552968686442954,1.0,0.0,327.41985964198625,357.4766673053905,342.44826347368837,8.74815985823215,0.8568705215151957,0.0,0.0,4.077405309370249,1.7888056466336986,2.2885996627365506,343.57862854003906,343.57862854003906,340.25853839782866,336.1811330884584,0.15960284662196672,0.04512757141280517,0.11447527520916155,0.07034570908961202,5.746248666643259,324.09436229845744,-485.40882549621165,-492.96913597785783,7.560310481646184,342.44826347368837,342.44826347368837,342.44826347368837,342.44826347368837,0.0,0.0,0.0,0.0,119.13605915925822,663.9508727894297,658.2311335429397,20.0,0.0,20.0,339.22695351885704,337.092233051918,0.0,0.0,91.80464695269234,0.0,0.0,0.0,98.69707015953253,42.67589385407526,85.68705215151958,81.63908102863302,-14.312947848480427,2.506007494663095,0.0,1.2128596485803897,0.5340140687620992,0.6788455798182905,-16.686478924325304,-8.240904179522435,-8.445574744802869,347.6282112203867,0.627800608419049,0.625838149668656,6.592768733523946
2020-09-16,354.8439071123018,355.778721433274,345.64847576157223,345.6675720214844,973900,-2131581.0697102146,2707300,-0.3545367113600809,4157348.0657571526,-4226.828740383365,2976.8342004419305,26844.368409054896,343.22857070691293,78.0986907211145,1052.7014267622951,343.8770490373884,357.2121684119886,330.5419296627882,7.755748405966065,0.5671356188796638,0.0,0.0,345.04759744284655,353.2796044042679,336.8155904814253,4.771519652609571,0.5376563444092816,0.0,0.0,327.41985964198625,357.4766673053905,342.44826347368837,8.7405681034957,0.6071074674279425,0.0,0.0,4.2068651481700385,2.2724175469409666,1.934447601229072,343.8770490373884,343.8770490373884,341.0906974168526,336.88383226868257,0.16479264998190782,0.0734420963337271,0.09135055364818072,0.09081046112748112,6.680062813146824,323.7959418011081,-484.9618694242361,-491.8252407559118,6.863371331675694,342.44826347368837,342.44826347368837,342.44826347368837,342.44826347368837,0.0,0.0,0.0,0.0,49.103632793620825,663.9508727894297,658.2311335429397,20.0,0.0,20.0,340.32193634604903,337.092233051918,0.0,0.0,67.2052795044429,0.0,0.0,0.0,96.9539017492077,36.61523038091857,60.71074674279426,79.58863692324879,-39.28925325720574,3.594629492728245,0.0,1.2487583983593615,0.6769629346815517,0.5717954636778099,-16.26296377081657,-9.84531609778126,-6.417647673035308,346.94865576771474,-2.125599907438347,-2.148516101839437,4.327032939988196
2020-09-17,339.11449564316933,350.6755372973054,338.7615640685051,349.8265686035156,901000,-1358988.4076175254,3608300,-0.19657593444773483,4098763.4735647244,-7927.285278461798,1419.1028463128266,37685.00323776033,343.6446643246053,65.02243292000523,1065.3672999600612,344.6207389831543,357.70062144574223,331.54085652056636,7.5908852735803,0.6990013914594201,0.0,0.0,345.21930067787935,353.91155342272305,336.5270479330357,5.035786080196209,0.7650215117346494,0.0,0.0,327.41985964198625,357.4766673053905,342.44826347368837,8.72170599833618,0.7454786686748085,0.0,0.0,4.59212412074595,2.7363588617019636,1.8557652590439866,344.6207389831543,344.6207389831543,342.43467759941615,337.8425534786702,0.17220170058731085,0.1124789238892032,0.059722776698107646,0.11092671924189983,7.690962798242927,323.0522518553422,-483.84801585224733,-490.8280876429538,6.980071790706461,342.44826347368837,342.44826347368837,342.44826347368837,342.44826347368837,0.0,0.0,0.0,0.0,16.337546923360375,663.9508727894297,658.2311335429397,20.0,0.0,20.0,340.32193634604903,357.4766673053905,0.0,1.0,71.72547116610957,0.0,0.0,0.0,95.52554653585803,48.06977283212155,74.54786686748085,73.64855525393156,-25.452133132519155,3.797652038111721,0.0,1.3592497669290424,0.8134203011310499,0.5458294657979925,-16.317990028704497,-11.13985088396591,-5.178139144738587,347.84024199851655,1.2031781163934996,1.1959974684357277,5.58227296980478
2020-09-18,353.2127898696855,353.8041917438757,343.330562362082,349.4449462890625,912200,-1206124.748235604,2696100,-0.15412749961479827,3463494.995163458,4419.116526532045,1794.104556340229,36689.893356215856,344.25259201014705,70.12269987960559,1065.3672999600612,345.1567620171441,357.8559088015002,332.457615232788,7.3584806568125956,0.6688374953347631,0.0,0.0,345.6238117283009,354.5139952105835,336.7336282460184,5.144427658399444,0.7149075195341451,0.0,0.0,327.41985964198625,357.4766673053905,342.44826347368837,8.708161325812677,0.7327819671911785,0.0,0.0,4.8111904916027015,3.151325187682111,1.6598653039205904,345.1567620171441,345.1567620171441,343.5131804747464,338.7019899831437,0.20342698540116017,0.12702404475575155,0.07640294064540862,0.1294738813330017,8.724644916802678,322.5162288213524,-483.04519315109735,-489.9633215883031,6.9181284372057235,342.44826347368837,342.44826347368837,342.44826347368837,342.44826347368837,0.0,0.0,0.0,0.0,45.71562053180635,663.9508727894297,658.2311335429397,20.0,0.0,20.0,340.32193634604903,357.1023652406528,0.0,0.0,70.76168439866451,0.0,0.0,0.0,94.25131435599627,45.63229085184678,73.27819671911784,69.51227010979765,-26.72180328088215,4.040744883525463,0.0,1.4204789561000637,0.9348320321248527,0.48564692397521103,-16.137454887153662,-12.13937168460346,-3.9980832025502018,348.3635051988704,-0.10908900258106424,-0.10914854794243922,5.467094321319599
2020-09-21,338.9236432543948,346.25899453070326,336.3100171839302,345.8965148925781,657900,-596164.419944652,2038200,-0.07027423202308648,2635208.136461954,-11013.394215702772,371.0491372243398,30009.261569897346,344.14163528306665,63.554630120919526,1054.5490500007702,345.2307373046875,357.2863791581757,333.17509545119935,6.98410688898093,0.5276126976888404,0.0,0.0,345.3436147757112,354.3396776444428,336.3475519069796,5.2099199080742995,0.5307301163261471,0.0,0.0,327.41985964198625,357.4766673053905,342.44826347368837,8.706295360044157,0.6147244729881338,10.653912336717747,0.0,4.64492955404603,3.450046060954895,1.194883493091135,345.2307373046875,345.2307373046875,343.87984730825895,339.2349177542129,0.20401362798678085,0.16322858135944107,0.04078504662733978,0.1438096425578781,9.761979249966789,322.442253533809,-482.93439746434893,-487.6501537374873,4.715756273138368,346.89334224466035,342.44826347368837,344.6708028591744,342.44826347368837,0.0,0.0,0.0,0.0,-37.13317237577184,663.9508727894297,658.2311335429397,20.0,0.0,20.0,340.32193634604903,356.73554921720984,0.0,0.0,62.369634049798435,0.0,0.0,0.0,92.39742019175966,52.47499842169069,61.472447298813385,69.76617029513736,-38.527552701186615,2.6121890688041276,0.0,1.369236865354597,1.0217129987708016,0.3475238665837954,-17.855093605754355,-13.28251606883364,-4.572577536920715,347.49505793475396,-1.0154479079371503,-1.0206387503038705,4.3961309184716635
