Date,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2020-09-08,25.4950008392334,25.8174991607666,25.287500381469727,25.392499923706055,6852400,-4137303.696666091,6852400,-0.6037743997236138,0.0,0.0,0.0,0.0,25.49916648864746,50.0,1000.0,25.392499923706055,25.392499923706055,25.392499923706055,0.0,0.0,0.0,0.0,25.49916648864746,26.029165267944336,24.969167709350586,4.156989049291764,0.3993709333793977,0.0,0.0,25.287500381469727,25.8174991607666,25.552499771118164,2.087225680375315,0.19811280013819313,0.0,0.0,0.0,0.0,0.0,25.392499923706055,25.392499923706055,25.392499923706055,25.392499923706055,0.0,0.0,0.0,-37.217696734101416,1.0,15.426597009625354,-377.9259750606719,-377.9259750606719,0.0,25.552499771118164,25.552499771118164,25.552499771118164,25.552499771118164,0.0,0.0,0.0,0.0,0.0,40.63924893199732,40.49784785442565,0.0,0.0,0.0,25.13249969482422,25.8174991607666,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,19.811280013819314,19.811280013819314,-80.18871998618069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.392499923706055,0.0,0.0,0.0
2020-09-09,25.497499465942383,25.885000228881836,25.332500457763672,25.760000228881836,7081200,-260267.91996924113,13933600,-0.018679158291413644,2602343.161010742,0.4388864637109763,0.4388864637109763,102484.71670098252,25.58048039328089,100.0,1000.0,25.576250076293945,25.943750381469727,25.208749771118164,2.8737622136124568,0.75,0.0,0.0,25.579166730244957,26.120416005452476,25.037917455037437,4.231953924969285,0.6670519545430763,0.0,0.0,25.287500381469727,25.885000228881836,25.58625030517578,2.336151099671639,0.790794925653287,0.0,0.0,0.029316263660746245,0.0058632527321492494,0.023453010928596994,25.576250076293945,25.576250076293945,25.449038432194637,25.41972216853389,0.03714848726430734,0.03015392927671025,0.006994557987597089,0.0028267166907672008,2.0067812520253723,15.242846857037463,-373.4244018659487,-375.6751884633103,2.250786597361582,25.58625030517578,25.58625030517578,25.58625030517578,25.58625030517578,0.0,0.0,0.0,0.0,66.6666666666652,40.63924893199732,40.49784785442565,4.0,0.0,4.0,25.13249969482422,25.8174991607666,0.0,0.0,100.0,0.0,0.0,0.0,100.0,39.49194859930825,79.0794925653287,49.44538628957401,-20.920507434671297,0.0,0.0,0.11532881227567364,0.02306576245513473,0.09226304982053891,0.26569991006747923,0.053139982013495846,0.21255992805398338,25.5358452515253,1.447278945672803,1.436905829438384,1.447278945672803
2020-09-10,25.782499313354492,26.139999389648438,25.387500762939453,25.487499237060547,6657600,-5148429.896619703,7276000,-0.2500305905736287,1971408.0518450057,1.7519389299609593,1.0954126968359679,32057.59763926208,25.609962909074092,100.0,989.4215454425438,25.546666463216145,25.858177571907458,25.23515535452483,2.4387613087589988,0.40503191619046147,0.0,0.0,25.609999974568684,26.22166570027669,24.998334248860676,4.776772560057836,0.39986300330434466,0.0,0.0,25.287500381469727,26.139999389648438,25.713749885559082,3.3370264155841936,0.23460303609983107,0.0,0.0,0.03021278696862595,0.01073315957944459,0.01947962738918136,25.546666463216145,25.546666463216145,25.454955479097084,25.424742692128458,0.08344910497017342,0.058354921044380816,0.02509418392579261,0.005323974119785588,3.0766634597036036,15.272430470115264,-374.14915119409085,-375.1665093735705,1.0173581794796291,25.713749885559082,25.713749885559082,25.713749885559082,25.713749885559082,0.0,0.0,0.0,0.0,55.63886052568147,40.63924893199732,40.49784785442565,8.0,0.0,8.0,25.13249969482422,25.8174991607666,0.0,1.0,55.600745312826724,0.0,0.0,0.0,98.3656900260694,28.746542600463375,23.460303609983107,40.78369206304371,-76.53969639001689,0.0,0.0,0.11883222313978374,0.042219054592064535,0.07661316854771921,-0.021123237320494793,0.03828733814669772,-0.059410575467192514,25.517773715857285,-1.0578454557456207,-1.063480415461182,0.3741235153684297
2020-09-11,25.540000915527344,25.75,25.13249969482422,25.502500534057617,5482800,-4060737.2690204587,12758800,-0.1557389456554598,1701528.203177939,-3.6321585641240426,-0.4804443901507023,35284.63495706822,25.578779422859203,71.63790770600747,990.0038939232808,25.535624980926514,25.808099475333595,25.263150486519432,2.1340734335705704,0.4392155090681478,0.0,0.0,25.572916666666668,26.18604103724162,24.959792296091717,4.795107093702265,0.4425759796964043,0.0,0.0,25.13249969482422,26.139999389648438,25.636249542236328,3.94546714864726,0.36724660179470675,0.0,0.0,0.03176757066580649,0.014940041796716971,0.016827528869089517,25.535624980926514,25.535624980926514,25.462270102937165,25.43050253227136,0.10126551909729062,0.11401323498649414,-0.012747715889203523,0.007597978983806988,4.143113831556168,15.283471952404895,-374.4196491501741,-374.97979431772137,0.5601451675472617,25.636249542236328,25.636249542236328,25.636249542236328,25.636249542236328,0.0,0.0,0.0,0.0,-80.18008110523085,40.63924893199732,40.49784785442565,8.0,12.0,-4.0,25.13249969482422,25.885000228881836,0.0,0.0,56.73945514405215,0.0,0.0,0.0,97.0528659812725,36.59531114507141,36.724660179470675,46.42148545159416,-63.275339820529325,0.0,0.0,0.12491916203973312,0.058759076081598256,0.06616008595813486,-1.6377319796748784,-0.29691652541761754,-1.3408154542572608,25.511961079914535,0.05885746913631973,0.05884015492143568,0.4332011841373218
2020-09-14,25.7549991607666,25.997499465942383,25.647499084472656,25.96500015258789,6249600,1028248.5174330212,19008400,0.03181107665708712,1871372.4050049188,2.1351357713055004,0.17345065021334838,148624.01562316145,25.63508532371786,78.65058257488484,990.0038939232808,25.62150001525879,26.042672455509845,25.200327575007734,3.2876485763927,0.9077903781220176,0.0,0.0,25.632333246866864,26.19283281962077,25.07183367411296,4.373379257796726,0.7967592857266002,0.0,0.0,25.13249969482422,26.139999389648438,25.636249542236328,3.9322432106793355,0.8263034341751543,0.0,0.0,0.0695182389077118,0.02585568121891594,0.043662557688795865,25.62150001525879,25.62150001525879,25.539613187498816,25.470094948591104,0.14666465951351373,0.11657963112376042,0.030085028389753313,0.01316650414807545,5.1274984233384355,15.19759691807262,-372.31585360387544,-374.4470061749522,2.1311525710767683,25.636249542236328,25.636249542236328,25.636249542236328,25.636249542236328,0.0,0.0,0.0,0.0,130.37102386247503,40.63924893199732,40.49784785442565,8.0,12.0,-4.0,25.13249969482422,25.885000228881836,1.0,0.0,76.6353610313144,0.0,0.0,0.0,96.03476752384312,46.14080941568085,82.63034341751543,47.60510240232307,-17.36965658248457,0.0,0.0,0.2729406350782263,0.10159538788092387,0.17134524719730243,-1.990439701129347,-0.6356211605599635,-1.3548185405693836,25.672451362415572,1.8135461576115786,1.7972975657038592,2.2546036451785545
2020-09-15,26.017499923706055,26.479999542236328,26.012500762939453,26.270000457763672,6655600,1704496.405676379,25664000,0.043728357833828786,1894027.7801653491,2.976486235670762,0.7340577673048311,226804.64413071086,25.740791943626338,83.15266516320908,990.0038939232808,25.729583422342937,26.3472097749442,25.111957069741674,4.800904410018016,0.9374951239893299,0.0,0.0,25.735972192552353,26.28097163306342,25.190972752041286,4.235312631156651,0.9899346912269675,0.0,0.0,25.13249969482422,26.479999542236328,25.806249618530273,5.237161540058102,0.8441565059350751,0.0,0.0,0.12263325131744551,0.045211195238621854,0.07742205607882366,25.729583422342937,25.729583422342937,25.651980459847255,25.52934720852981,0.18766143222261816,0.11414045685881431,0.07352097536380385,0.02302055970347318,6.093887521704187,15.089513510988471,-369.66798985371275,-373.6505034547456,3.9825136010328492,25.806249618530273,25.806249618530273,25.806249618530273,25.806249618530273,0.0,0.0,0.0,0.0,158.90130849988768,40.63924893199732,40.49784785442565,20.0,12.0,8.0,25.13249969482422,25.885000228881836,0.0,0.0,82.38786889538856,0.0,0.0,0.0,95.25464009136651,48.0866722303474,84.41565059350751,67.9235513968312,-15.584349406492487,0.03733336130778042,0.0,0.48036187653271273,0.17734868561128164,0.3030131909214311,-1.755807360441412,-0.8596584005362533,-0.8961489599051586,25.87704875109049,1.1746593621544177,1.1678137949829637,3.4557469201305313
2020-09-16,26.459999084472656,26.532499313354492,26.19499969482422,26.3125,5036400,174936.1441291361,30700400,0.003974412347648018,1654030.1965015912,0.7873875448594015,0.7429460635639261,234952.51968416493,25.81011795054322,85.47813289917428,991.605519791981,25.812857219151088,26.515278959379568,25.110435478922607,5.442417584887421,0.8556572584772154,0.0,0.0,25.823214213053383,26.338570821852908,25.307857604253858,3.9914210876120717,0.9747060371325811,0.0,0.0,25.13249969482422,26.532499313354492,25.832499504089355,5.423652277794281,0.8428575905003113,0.0,0.0,0.16624032422349444,0.06941702103559638,0.09682330318789806,25.812857219151088,25.812857219151088,25.753598850639985,25.58735852641649,0.2119499530885121,0.12724985052604237,0.08470010256246974,0.035598737728201546,7.010149100362723,15.006239714180321,-367.6279203013618,-372.79013443283367,5.162214131471842,25.832499504089355,25.832499504089355,25.832499504089355,25.832499504089355,0.0,0.0,0.0,0.0,121.99363364187239,40.63924893199732,40.49784785442565,24.0,12.0,12.0,25.1863996887207,25.885000228881836,0.0,0.0,83.01538171011603,0.0,0.0,0.0,94.62928085708953,46.90793317445435,84.28575905003113,83.77725102035136,-15.71424094996887,0.09910706111363154,0.0,0.649697091834889,0.27181836685600314,0.37787872497888586,-3.541237261066024,-1.3959741726422075,-2.1452630884238166,26.025918100801114,0.16177975445663684,0.16164903198121472,3.623117373469187
2020-09-17,25.854999542236328,25.90250015258789,25.09749984741211,25.5625,7026800,1266053.7429084335,23673600,0.02480396186128461,664868.7398585068,-9.895238435523437,-0.77679457916284,34663.68357965199,25.770293311650647,72.03946694383399,991.605519791981,25.781562566757202,26.45916400640969,25.103961127104714,5.256480773017136,0.33835441165122837,0.0,0.0,25.78541660308838,26.336978673934937,25.23385453224182,4.278093151153476,0.29792246886534607,0.0,0.0,25.09749984741211,26.532499313354492,25.8149995803833,5.5659910535937565,0.32404203877701027,0.0,0.0,0.13868187337525484,0.08326999150352807,0.05541188187172677,25.781562566757202,25.781562566757202,25.7241990274646,25.585517154089345,0.213697519034699,0.19121632353706297,0.022481195497636025,0.0436195082967418,8.03862177286212,15.037534366574207,-368.39458724759527,-372.24069103467883,3.846103787083564,25.8149995803833,25.8149995803833,25.8149995803833,25.8149995803833,0.0,0.0,0.0,0.0,-63.30218352858438,40.63924893199732,40.49784785442565,24.0,28.000000000000004,-4.0000000000000036,25.1863996887207,26.532499313354492,0.0,1.0,49.498462468031015,0.0,0.0,0.0,89.55600962240625,47.841824737658804,32.40420387770103,67.03520450707988,-67.59579612229898,0.08740613460540914,0.0,0.5420327153836296,0.32586123656152843,0.2161714788221012,-2.451020058775273,-1.6069833498688206,-0.8440367089064522,25.870251266924225,-2.8503562945368155,-2.891767763957942,0.669489324819228
2020-09-18,25.479999542236328,25.959999084472656,25.434999465942383,25.915000915527344,10131600,9660877.439098457,33805200,0.15792456663122334,1080087.2449868396,1.0234024650001305,-0.5517699486424686,174376.0855652498,25.77024470407326,77.24746613293289,991.605519791981,25.796389049953884,26.440719811640392,25.152058288267376,4.99551127437861,0.5920426841510703,0.0,0.0,25.78370362740976,26.33231431466562,25.2350929401539,4.255483969127308,0.6196634436473794,0.0,0.0,25.09749984741211,26.532499313354492,25.8149995803833,5.562791998382224,0.569687367499033,0.0,0.0,0.14362980544932924,0.0953419542926883,0.04828785115664094,25.796389049953884,25.796389049953884,25.753553164089638,25.60992335864031,0.2502238060819922,0.2090879749877853,0.041135831094206876,0.0508641826513604,9.05366441783064,15.022707883377524,-368.0313630630696,-371.7729879267223,3.741624863652703,25.8149995803833,25.8149995803833,25.8149995803833,25.8149995803833,0.0,0.0,0.0,0.0,-3.671573694084251,40.63924893199732,40.49784785442565,24.0,28.000000000000004,-4.0000000000000036,25.1863996887207,26.532499313354492,0.0,0.0,58.06762948731979,0.0,0.0,0.0,85.65732021824039,50.58467289426342,56.9687367499033,57.88623322587849,-43.0312632500967,0.14863872528076172,0.0,0.5608365298011375,0.37285629520945024,0.18798023459168728,2.077572060468162,-0.8700722678014241,2.947644328269586,25.884138978418886,1.3789766866595388,1.369555316673443,2.0576981131877004
2020-09-21,25.522499084472656,25.68000030517578,25.017499923706055,25.657499313354492,5166800,14476709.718040477,28638400,0.21821729189338201,735723.4559734784,-4.4717514137400425,-0.9873234447644212,123036.7364969838,25.74543297747268,70.62207727409047,981.7525388524014,25.782500076293946,26.39942020615333,25.165579946434562,4.785572601833282,0.3986896707618006,0.0,0.0,25.75049991607666,26.310499572753905,25.190500259399414,4.349427455795715,0.4169636966619,0.0,0.0,25.017499923706055,26.532499313354492,25.774999618530273,5.876076350878879,0.42244201154229655,0.6437496185302735,0.0,0.12532814515796886,0.10133919246574442,0.02398895269222444,25.782500076293946,25.782500076293946,25.738775648591922,25.613447503433953,0.25117649210210347,0.24429666884959628,0.006879823252507189,0.05519698095851288,10.099968918824544,15.036596857037463,-368.3716198228559,-370.7113929002983,2.3397730774423735,25.774999618530273,25.774999618530273,25.774999618530273,25.774999618530273,0.0,0.0,0.0,0.0,-80.40723440203355,40.63924893199732,40.49784785442565,24.0,36.0,-12.0,25.1863996887207,26.503799324035644,0.0,0.0,51.22920586891516,0.0,0.0,0.0,81.06254410937322,57.67925105848882,42.24420115422966,43.87238059394466,-57.75579884577034,0.09674997329712198,0.0,0.489306037936386,0.3961462437548374,0.09315979418154857,-0.23213778375181762,-0.7424853709915029,0.5103475872396853,25.8028839533073,-0.9936391783747389,-0.9986087194003179,1.0436128401876577
